x,y,Width,Height,Score,Label,Person,Image
54,318,1922,1467,0.70131,yellowBalloon,Person4,Person4_19obj_6yellowBalloon
2218,409,1035,288,0.27006,blueSunglasses,Person4,Person4_19obj_7blueSunglasses
1103,643,2675,1444,0.30921,yellowBag,Person4,Person4_19obj_8yellowBag
740,598,1707,1195,0.40384,birdCall,Person4,Person4_25obj_1birdCall
874,764,2057,1172,0.28488,canadaPencil,Person4,Person4_25obj_2canadaPencil
1519,719,726,605,0.27986,cloudSign,Person4,Person4_25obj_3cloudSign
417,885,1156,681,0.70853,eyeball,Person4,Person4_25obj_4eyeball
1680,673,377,741,0.30179,pinkCandle,Person4,Person4_25obj_5pinkCandle
363,1301,726,144,0.28274,blueSunglasses,Person4,Person4_25obj_6blueSunglasses
229,1203,417,348,0.3438,lavenderDie,Person4,Person4_25obj_7lavenderDie
1707,469,1492,1150,0.3562,birdCall,Person4,Person4_24obj_1birdCall
1761,8,1990,1603,0.25936,canadaPencil,Person4,Person4_24obj_2canadaPencil
1533,8,1250,1127,0.39705,cloudSign,Person4,Person4_24obj_3cloudSign
2057,696,1291,704,0.29437,eyeball,Person4,Person4_24obj_4eyeball
1479,189,1936,1361,0.40288,pumpkinNotes,Person4,Person4_24obj_5pumpkinNotes
861,1361,834,915,0.26266,sign,Person4,Person4_24obj_6sign
2594,636,847,817,0.46702,cloudSign,Person4,Person4_18obj_1cloudSign
538,900,914,643,0.33533,eyeball,Person4,Person4_18obj_2eyeball
3132,583,310,613,0.33479,pinkCandle,Person4,Person4_18obj_3pinkCandle
1775,280,1922,1535,0.38671,pumpkinNotes,Person4,Person4_18obj_4pumpkinNotes
1398,1051,336,310,0.42967,lavenderDie,Person4,Person4_18obj_5lavenderDie
2272,114,1775,1528,0.2896,birdCall,Person4,Person4_20obj_1birdCall
2043,1029,1344,983,0.45104,cloudSign,Person4,Person4_20obj_2cloudSign
861,356,847,431,0.38584,eyeball,Person4,Person4_20obj_3eyeball
229,8,390,666,0.37676,pinkCandle,Person4,Person4_20obj_4pinkCandle
1103,99,1546,1875,0.53789,sign,Person4,Person4_20obj_5sign
2151,1376,1143,280,0.30714,blueSunglasses,Person4,Person4_20obj_6blueSunglasses
726,38,2326,1974,0.51787,canadaPencil,Person4,Person4_21obj_1canadaPencil
2178,318,1076,507,0.3784,eyeball,Person4,Person4_21obj_2eyeball
820,893,1546,961,0.34359,metalKey,Person4,Person4_21obj_3metalKey
444,499,2258,1429,0.33123,noisemaker,Person4,Person4_21obj_4noisemaker
2554,333,363,802,0.37787,pinkCandle,Person4,Person4_21obj_5pinkCandle
1519,462,1331,1800,0.4683,sign,Person4,Person4_21obj_6sign
955,99,2971,1550,0.35261,silverStraw,Person4,Person4_21obj_7silverStraw
1613,326,2245,1437,0.25734,vancouverCards,Person4,Person4_21obj_8vancouverCards
834,1218,1492,295,0.3028,blueSunglasses,Person4,Person4_21obj_9blueSunglasses
3132,401,350,310,0.46604,lavenderDie,Person4,Person4_21obj_10lavenderDie
1304,8,2326,923,0.25821,canadaPencil,Person4,Person4_23obj_1canadaPencil
1452,499,1358,1051,0.25947,cloudSign,Person4,Person4_23obj_2cloudSign
2433,953,605,832,0.43702,pinkCandle,Person4,Person4_23obj_3pinkCandle
2299,492,1465,1739,0.37591,sign,Person4,Person4_23obj_4sign
1533,1611,1250,484,0.29628,blueSunglasses,Person4,Person4_23obj_5blueSunglasses
2420,772,1627,1505,0.26947,yellowBag,Person4,Person4_23obj_6yellowBag
888,356,2527,1921,0.36846,canadaPencil,Person4,Person4_22obj_1canadaPencil
3024,69,1022,968,0.26943,cloudSign,Person4,Person4_22obj_2cloudSign
1183,8,1949,1014,0.27368,cupcakePaper,Person4,Person4_22obj_3cupcakePaper
2514,386,995,371,0.29424,eyeball,Person4,Person4_22obj_4eyeball
3024,378,552,688,0.34026,pinkCandle,Person4,Person4_22obj_5pinkCandle
995,8,1183,2079,0.53245,sign,Person4,Person4_22obj_6sign
1761,1230,1385,1664,0.59469,eyeball,Person37,Person37_18obj_1eyeball
2043,1523,1398,1019,0.32395,redWhistle,Person37,Person37_18obj_2redWhistle
1344,11,2702,1744,0.308,silverStraw,Person37,Person37_18obj_3silverStraw
2312,1885,847,323,0.26144,blueSunglasses,Person37,Person37_18obj_4blueSunglasses
2258,1573,914,958,0.3407,hairClip,Person37,Person37_18obj_5hairClip
2473,1785,484,494,0.64918,lavenderDie,Person37,Person37_18obj_6lavenderDie
2406,1593,646,918,0.25521,stickerBox,Person37,Person37_18obj_7stickerBox
1156,11,2890,1976,0.45623,yellowBag,Person37,Person37_18obj_8yellowBag
2742,585,1103,807,0.31316,eyeball,Person37,Person37_24obj_1eyeball
1465,877,1398,1039,0.46665,metalKey,Person37,Person37_24obj_2metalKey
2352,525,175,857,0.3139,pinkCandle,Person37,Person37_24obj_3pinkCandle
1949,323,1546,1250,0.82198,redWhistle,Person37,Person37_24obj_4redWhistle
1707,1240,914,303,0.31294,blueSunglasses,Person37,Person37_24obj_5blueSunglasses
1264,1089,2783,1946,0.44937,yellowBag,Person37,Person37_24obj_6yellowBag
928,121,1909,2137,0.35023,birdCall,Person37,Person37_19obj_1birdCall
1250,2127,1224,908,0.38136,cloudSign,Person37,Person37_19obj_2cloudSign
2124,2319,659,716,0.25326,eyeball,Person37,Person37_19obj_3eyeball
1116,676,1533,1875,0.29868,pumpkinNotes,Person37,Person37_19obj_4pumpkinNotes
659,11,1277,1180,0.40515,eyeball,Person37,Person37_9obj_1eyeball
1627,232,1640,1059,0.44349,metalKey,Person37,Person37_9obj_2metalKey
3119,263,390,1422,0.46643,pinkCandle,Person37,Person37_9obj_3pinkCandle
632,21,1896,1472,0.27235,pumpkinNotes,Person37,Person37_9obj_4pumpkinNotes
2608,11,834,2490,0.30103,sign,Person37,Person37_9obj_5sign
1170,605,820,283,0.26775,blueSunglasses,Person37,Person37_9obj_6blueSunglasses
14,1311,888,1079,0.59921,hairClip,Person37,Person37_9obj_7hairClip
189,1633,471,384,0.49363,lavenderDie,Person37,Person37_9obj_8lavenderDie
1089,11,1035,1573,0.40565,stickerBox,Person37,Person37_9obj_9stickerBox
619,1341,2500,1694,0.27743,yellowBag,Person37,Person37_9obj_10yellowBag
1197,1029,1842,1140,0.81524,redWhistle,Person37,Person37_8obj_1redWhistle
1694,1603,323,444,0.42129,lavenderDie,Person37,Person37_8obj_2lavenderDie
1170,1754,1963,1281,0.30764,canadaPencil,Person37,Person37_22obj_1canadaPencil
2111,817,1224,1109,0.29067,cloudSign,Person37,Person37_22obj_2cloudSign
1949,948,982,908,0.38523,eyeball,Person37,Person37_22obj_3eyeball
1143,222,2904,1502,0.39412,noisemaker,Person37,Person37_22obj_4noisemaker
1264,726,1210,1764,0.46036,pumpkinNotes,Person37,Person37_22obj_5pumpkinNotes
2258,525,1533,1734,0.27867,birdCall,Person37,Person37_23obj_1birdCall
14,978,1398,1250,0.44126,cloudSign,Person37,Person37_23obj_2cloudSign
2218,888,1035,1079,0.40722,eyeball,Person37,Person37_23obj_3eyeball
269,787,1479,1230,0.47771,metalKey,Person37,Person37_23obj_4metalKey
175,424,3374,1916,0.50869,noisemaker,Person37,Person37_23obj_5noisemaker
807,898,390,998,0.30791,pinkCandle,Person37,Person37_23obj_6pinkCandle
2137,948,1788,1291,0.44776,redWhistle,Person37,Person37_23obj_7redWhistle
2447,1422,1143,373,0.47409,blueSunglasses,Person37,Person37_23obj_8blueSunglasses
2594,1099,901,1039,0.40949,hairClip,Person37,Person37_23obj_9hairClip
2621,877,861,1079,0.26251,stickerBox,Person37,Person37_23obj_10stickerBox
1183,968,1331,867,0.25896,metalKey,Person37,Person37_21obj_1metalKey
2097,877,1250,1079,0.71681,redWhistle,Person37,Person37_21obj_2redWhistle
1479,1361,1922,1674,0.3493,birdCall,Person37,Person37_20obj_1birdCall
2581,11,1465,2016,0.27236,canadaPencil,Person37,Person37_20obj_2canadaPencil
1654,222,1008,1049,0.27061,cloudSign,Person37,Person37_20obj_3cloudSign
2447,515,1116,918,0.3195,eyeball,Person37,Person37_20obj_4eyeball
457,283,3374,2752,0.29772,paperPlate,Person37,Person37_20obj_5paperPlate
1479,1482,1922,1553,0.39439,pumpkinNotes,Person37,Person37_20obj_6pumpkinNotes
1654,2158,1573,656,0.42451,blueSunglasses,Person37,Person37_20obj_7blueSunglasses
1291,11,1761,1644,0.51759,stickerBox,Person37,Person37_20obj_8stickerBox
14,394,2742,1926,0.29802,canadaPencil,Person37,Person37_11obj_1canadaPencil
2460,958,1089,1271,0.27897,cloudSign,Person37,Person37_11obj_2cloudSign
229,867,1008,666,0.32039,eyeball,Person37,Person37_11obj_3eyeball
2406,968,1640,1281,0.36381,metalKey,Person37,Person37_11obj_4metalKey
27,1049,3092,1956,0.33388,noisemaker,Person37,Person37_11obj_5noisemaker
793,1371,404,1371,0.2967,pinkCandle,Person37,Person37_11obj_6pinkCandle
2541,1402,995,444,0.27591,blueSunglasses,Person37,Person37_11obj_7blueSunglasses
511,898,363,545,0.27072,lavenderDie,Person37,Person37_11obj_8lavenderDie
1304,656,1694,1482,0.32311,birdCall,Person37,Person37_3obj_1birdCall
1519,1109,713,978,0.50641,cloudSign,Person37,Person37_3obj_2cloudSign
1304,1029,1627,777,0.35666,eyeball,Person37,Person37_3obj_3eyeball
1331,1311,1062,555,0.29876,blueSunglasses,Person37,Person37_3obj_4blueSunglasses
1371,797,1022,1250,0.27758,hairClip,Person37,Person37_3obj_5hairClip
1035,414,1680,2006,0.70225,stickerBox,Person37,Person37_3obj_6stickerBox
1264,414,1828,1956,0.33022,birdCall,Person37,Person37_2obj_1birdCall
1734,1008,834,1200,0.33998,cloudSign,Person37,Person37_2obj_2cloudSign
1600,1523,1008,605,0.42692,eyeball,Person37,Person37_2obj_3eyeball
2030,1371,216,928,0.28837,pinkCandle,Person37,Person37_2obj_4pinkCandle
1506,1351,1304,918,0.64483,redWhistle,Person37,Person37_2obj_5redWhistle
1398,1260,901,252,0.37281,blueSunglasses,Person37,Person37_2obj_6blueSunglasses
1761,1321,767,1039,0.33309,hairClip,Person37,Person37_2obj_7hairClip
1398,938,336,444,0.36303,lavenderDie,Person37,Person37_2obj_8lavenderDie
1734,1250,874,1160,0.31876,stickerBox,Person37,Person37_2obj_9stickerBox
1573,333,1734,1704,0.33995,birdCall,Person37,Person37_10obj_1birdCall
2218,11,1828,2309,0.34498,canadaPencil,Person37,Person37_10obj_2canadaPencil
1398,888,1533,1432,0.28849,cloudSign,Person37,Person37_10obj_3cloudSign
14,666,1439,1492,0.27497,cupcakePaper,Person37,Person37_10obj_4cupcakePaper
2702,1764,1170,565,0.25338,eyeball,Person37,Person37_10obj_5eyeball
216,81,1586,2188,0.49157,pumpkinNotes,Person37,Person37_10obj_6pumpkinNotes
1143,746,2568,2168,0.40507,yellowBalloon,Person37,Person37_10obj_7yellowBalloon
1828,1674,1224,736,0.33693,blueSunglasses,Person37,Person37_10obj_8blueSunglasses
1775,21,1371,1906,0.40382,stickerBox,Person37,Person37_10obj_9stickerBox
14,51,1922,2248,0.37936,yellowBag,Person37,Person37_10obj_10yellowBag
672,1422,1210,1240,0.39746,cloudSign,Person37,Person37_12obj_1cloudSign
1869,1049,1116,696,0.45239,eyeball,Person37,Person37_12obj_2eyeball
928,1472,162,1180,0.27222,pinkCandle,Person37,Person37_12obj_3pinkCandle
538,1442,1479,1200,0.59319,redWhistle,Person37,Person37_12obj_4redWhistle
793,1835,982,404,0.26477,blueSunglasses,Person37,Person37_12obj_5blueSunglasses
793,1533,995,1059,0.30293,hairClip,Person37,Person37_12obj_6hairClip
1963,1089,431,595,0.43573,lavenderDie,Person37,Person37_12obj_7lavenderDie
256,424,3240,2299,0.39773,canadaPencil,Person37,Person37_1obj_1canadaPencil
336,11,3602,2289,0.83048,noisemaker,Person37,Person37_1obj_2noisemaker
995,353,578,1664,0.33119,pinkCandle,Person37,Person37_1obj_3pinkCandle
740,11,1116,2470,0.27583,sign,Person37,Person37_1obj_4sign
552,444,1492,585,0.27928,blueSunglasses,Person37,Person37_1obj_5blueSunglasses
2500,2258,390,414,0.54061,lavenderDie,Person37,Person37_1obj_6lavenderDie
41,706,1936,1361,0.3215,birdCall,Person37,Person37_13obj_1birdCall
256,676,1506,1432,0.35641,cloudSign,Person37,Person37_13obj_2cloudSign
1600,494,1748,1805,0.34753,cupcakePaper,Person37,Person37_13obj_3cupcakePaper
726,1160,1103,535,0.37565,eyeball,Person37,Person37_13obj_4eyeball
1425,242,2594,2258,0.75574,paperPlate,Person37,Person37_13obj_5paperPlate
1560,162,2352,2027,0.59266,pumpkinNotes,Person37,Person37_13obj_6pumpkinNotes
1519,1079,713,1956,0.43234,sign,Person37,Person37_13obj_7sign
2030,444,1371,1916,0.30433,yellowBalloon,Person37,Person37_13obj_8yellowBalloon
2124,1512,1197,605,0.2693,blueSunglasses,Person37,Person37_13obj_9blueSunglasses
2043,313,1358,1775,0.41457,stickerBox,Person37,Person37_13obj_10stickerBox
14,1059,2420,1976,0.38724,yellowBag,Person37,Person37_13obj_11yellowBag
1560,283,1170,1321,0.37713,cloudSign,Person37,Person37_17obj_1cloudSign
1976,283,350,1331,0.42338,pinkCandle,Person37,Person37_17obj_2pinkCandle
2809,1845,363,384,0.5836,lavenderDie,Person37,Person37_17obj_3lavenderDie
1103,11,2111,1764,0.42685,birdCall,Person37,Person37_5obj_1birdCall
1183,898,1922,1875,0.62157,cloudSign,Person37,Person37_5obj_2cloudSign
1358,1160,1022,928,0.382,eyeball,Person37,Person37_5obj_3eyeball
1721,1371,310,877,0.28109,pinkCandle,Person37,Person37_5obj_4pinkCandle
713,11,2352,1946,0.49652,pumpkinNotes,Person37,Person37_5obj_5pumpkinNotes
1506,1200,1304,1260,0.3464,redWhistle,Person37,Person37_5obj_6redWhistle
1586,605,565,2420,0.34054,sign,Person37,Person37_5obj_7sign
874,182,2030,1533,0.30525,yellowBag,Person37,Person37_5obj_8yellowBag
1318,1371,2299,1664,0.31703,canadaPencil,Person37,Person37_4obj_1canadaPencil
1197,484,1963,1845,0.28098,cupcakePaper,Person37,Person37_4obj_2cupcakePaper
1506,1916,1842,686,0.3245,eyeball,Person37,Person37_4obj_3eyeball
995,182,2285,2379,0.97645,paperPlate,Person37,Person37_4obj_4paperPlate
1022,192,2258,1956,0.39286,pumpkinNotes,Person37,Person37_4obj_5pumpkinNotes
995,333,2272,2541,0.42145,yellowBalloon,Person37,Person37_4obj_6yellowBalloon
1465,1926,1385,666,0.40328,blueSunglasses,Person37,Person37_4obj_7blueSunglasses
1371,202,1560,1996,0.42387,stickerBox,Person37,Person37_4obj_8stickerBox
3011,646,525,555,0.28828,cloudSign,Person37,Person37_16obj_1cloudSign
1963,1452,901,777,0.33982,eyeball,Person37,Person37_16obj_2eyeball
807,958,417,857,0.291,pinkCandle,Person37,Person37_16obj_3pinkCandle
1640,1109,1546,1422,0.27755,redWhistle,Person37,Person37_16obj_4redWhistle
1062,1170,417,444,0.5681,lavenderDie,Person37,Person37_16obj_5lavenderDie
1586,1351,1156,1402,0.45571,stickerBox,Person37,Person37_16obj_6stickerBox
1506,646,1922,1946,0.2891,birdCall,Person37,Person37_14obj_1birdCall
1358,1271,982,1089,0.2922,cloudSign,Person37,Person37_14obj_2cloudSign
1640,565,1680,1220,0.25637,cupcakePaper,Person37,Person37_14obj_3cupcakePaper
363,1119,713,988,0.40006,eyeball,Person37,Person37_14obj_4eyeball
1129,363,2675,2450,0.9118,paperPlate,Person37,Person37_14obj_5paperPlate
1573,81,2312,2631,0.56877,pumpkinNotes,Person37,Person37_14obj_6pumpkinNotes
1318,1180,565,1855,0.25734,sign,Person37,Person37_14obj_7sign
1250,656,2406,1875,0.32636,yellowBalloon,Person37,Person37_14obj_8yellowBalloon
2097,1301,1277,625,0.368,blueSunglasses,Person37,Person37_14obj_9blueSunglasses
1667,565,1573,2107,0.51363,stickerBox,Person37,Person37_14obj_10stickerBox
14,11,1855,1986,0.2882,yellowBag,Person37,Person37_14obj_11yellowBag
2016,767,820,837,0.31079,eyeball,Person37,Person37_6obj_1eyeball
1304,1250,1129,1150,0.36511,metalKey,Person37,Person37_6obj_2metalKey
1573,1059,605,1119,0.54309,pinkCandle,Person37,Person37_6obj_3pinkCandle
1667,515,1465,1351,0.76538,redWhistle,Person37,Person37_6obj_4redWhistle
1479,394,1358,2430,0.38941,sign,Person37,Person37_6obj_5sign
471,998,1667,1644,0.39619,birdCall,Person37,Person37_7obj_1birdCall
955,1472,1210,1119,0.61559,cloudSign,Person37,Person37_7obj_2cloudSign
699,2047,1197,444,0.39354,eyeball,Person37,Person37_7obj_3eyeball
1344,726,1613,1341,0.48567,metalKey,Person37,Person37_7obj_4metalKey
820,1089,1519,1523,0.40952,partyFavor,Person37,Person37_7obj_5partyFavor
2218,373,444,1190,0.47403,pinkCandle,Person37,Person37_7obj_6pinkCandle
1371,837,995,2198,0.4674,sign,Person37,Person37_7obj_7sign
1963,746,2084,2168,0.3859,yellowBag,Person37,Person37_7obj_8yellowBag
1156,1049,1398,1079,0.32348,cloudSign,Person37,Person37_15obj_1cloudSign
1277,636,1815,1533,0.3881,cupcakePaper,Person37,Person37_15obj_2cupcakePaper
269,1029,861,1200,0.32509,eyeball,Person37,Person37_15obj_3eyeball
1250,172,2379,2420,0.74735,paperPlate,Person37,Person37_15obj_4paperPlate
3455,2188,296,847,0.32262,pinkCandle,Person37,Person37_15obj_5pinkCandle
1008,162,2285,2440,0.63614,pumpkinNotes,Person37,Person37_15obj_6pumpkinNotes
619,1351,1358,525,0.32255,blueSunglasses,Person37,Person37_15obj_7blueSunglasses
1748,283,1344,1825,0.40152,stickerBox,Person37,Person37_15obj_8stickerBox
14,1210,1963,1825,0.34033,yellowBag,Person37,Person37_15obj_9yellowBag
621,914,192,278,0.27029,eyeball,Person30,Person30_11obj_1eyeball
320,730,119,466,0.31962,pinkCandle,Person30,Person30_11obj_2pinkCandle
442,764,407,521,0.52188,redWhistle,Person30,Person30_11obj_3redWhistle
442,777,285,508,0.41074,hairClip,Person30,Person30_11obj_4hairClip
2413,1092,1387,1581,0.27172,birdCall,Person30,Person30_10obj_1birdCall
2704,1571,860,1030,0.34487,cloudSign,Person30,Person30_10obj_2cloudSign
2094,1498,874,749,0.27467,eyeball,Person30,Person30_10obj_3eyeball
1512,1321,1456,1134,0.40106,metalKey,Person30,Person30_10obj_4metalKey
1900,1113,1831,1581,0.31773,partyFavor,Person30,Person30_10obj_5partyFavor
624,219,1997,2444,0.25296,pumpkinNotes,Person30,Person30_10obj_6pumpkinNotes
2330,1852,1581,520,0.51687,blueSunglasses,Person30,Person30_10obj_7blueSunglasses
2802,1436,1207,1384,0.56583,hairClip,Person30,Person30_10obj_8hairClip
538,640,368,623,0.40034,birdCall,Person30,Person30_12obj_1birdCall
196,5,365,581,0.28554,pumpkinNotes,Person30,Person30_12obj_2pumpkinNotes
180,5,381,355,0.55251,redWhistle,Person30,Person30_12obj_3redWhistle
580,734,272,478,0.35167,hairClip,Person30,Person30_12obj_4hairClip
221,86,727,811,0.34465,canadaPencil,Person30,Person30_13obj_1canadaPencil
100,5,151,346,0.29967,eyeball,Person30,Person30_13obj_2eyeball
128,103,772,606,0.34115,noisemaker,Person30,Person30_13obj_3noisemaker
116,5,378,598,0.25382,partyFavor,Person30,Person30_13obj_4partyFavor
154,124,314,205,0.3371,blueSunglasses,Person30,Person30_13obj_5blueSunglasses
327,547,234,611,0.32466,cloudSign,Person30,Person30_17obj_1cloudSign
58,739,362,440,0.56866,metalKey,Person30,Person30_17obj_2metalKey
637,325,308,960,0.34249,sign,Person30,Person30_17obj_3sign
605,308,84,192,0.51977,lavenderDie,Person30,Person30_17obj_4lavenderDie
372,333,288,692,0.25012,cloudSign,Person30,Person30_16obj_1cloudSign
45,69,244,320,0.45282,eyeball,Person30,Person30_16obj_2eyeball
349,854,330,402,0.38509,metalKey,Person30,Person30_16obj_3metalKey
618,141,61,530,0.38783,pinkCandle,Person30,Person30_16obj_4pinkCandle
394,658,240,628,0.30792,sign,Person30,Person30_16obj_5sign
295,871,298,158,0.2875,blueSunglasses,Person30,Person30_16obj_6blueSunglasses
253,858,116,393,0.29999,pinkCandle,Person30,Person30_14obj_1pinkCandle
327,918,378,367,0.36275,redWhistle,Person30,Person30_14obj_2redWhistle
260,227,372,734,0.2501,trophy,Person30,Person30_14obj_3trophy
375,888,285,397,0.25521,hairClip,Person30,Person30_14obj_4hairClip
557,500,324,171,0.44334,eyeball,Person30,Person30_15obj_1eyeball
324,756,378,530,0.56783,metalKey,Person30,Person30_15obj_2metalKey
381,781,119,363,0.30279,pinkCandle,Person30,Person30_15obj_3pinkCandle
554,363,317,466,0.27473,redWhistle,Person30,Person30_15obj_4redWhistle
314,679,400,606,0.50435,sign,Person30,Person30_15obj_5sign
333,871,224,163,0.25683,blueSunglasses,Person30,Person30_15obj_6blueSunglasses
666,483,96,210,0.26858,lavenderDie,Person30,Person30_15obj_7lavenderDie
1290,1692,1644,2205,0.30938,birdCall,Person30,Person30_9obj_1birdCall
1040,1429,1300,2677,0.26335,canadaPencil,Person30,Person30_9obj_2canadaPencil
1248,1262,843,1859,0.35419,cloudSign,Person30,Person30_9obj_3cloudSign
198,2496,718,694,0.30269,eyeball,Person30,Person30_9obj_4eyeball
687,347,208,1387,0.31377,pinkCandle,Person30,Person30_9obj_5pinkCandle
843,139,770,2926,0.44968,sign,Person30,Person30_9obj_6sign
541,2552,1352,500,0.26806,blueSunglasses,Person30,Person30_9obj_7blueSunglasses
1633,292,520,1512,0.62725,pinkCandle,Person30,Person30_8obj_1pinkCandle
614,2386,1217,1789,0.28181,pumpkinNotes,Person30,Person30_8obj_2pumpkinNotes
1592,14,583,2677,0.66014,sign,Person30,Person30_8obj_3sign
1061,1387,271,486,0.41879,lavenderDie,Person30,Person30_8obj_4lavenderDie
333,14,1342,2136,0.3063,birdCall,Person30,Person30_6obj_1birdCall
1914,1540,812,1415,0.30162,eyeball,Person30,Person30_6obj_2eyeball
832,735,385,1179,0.3278,pinkCandle,Person30,Person30_6obj_3pinkCandle
323,1484,1311,2039,0.35894,silverStraw,Person30,Person30_6obj_4silverStraw
2226,1332,593,1110,0.30575,cloudSign,Person30,Person30_7obj_1cloudSign
1675,611,416,1470,0.69965,pinkCandle,Person30,Person30_7obj_2pinkCandle
1415,14,947,3453,0.71168,sign,Person30,Person30_7obj_3sign
1217,680,1332,2996,0.3037,silverStraw,Person30,Person30_7obj_4silverStraw
832,2261,271,458,0.56979,lavenderDie,Person30,Person30_7obj_5lavenderDie
2413,1092,1387,1581,0.27418,birdCall,Person30,Person30_5obj_1birdCall
2704,1550,860,1072,0.34557,cloudSign,Person30,Person30_5obj_2cloudSign
2094,1488,874,770,0.2765,eyeball,Person30,Person30_5obj_3eyeball
1498,1311,1470,1155,0.40572,metalKey,Person30,Person30_5obj_4metalKey
1900,1113,1831,1581,0.32358,partyFavor,Person30,Person30_5obj_5partyFavor
638,219,1970,2444,0.25301,pumpkinNotes,Person30,Person30_5obj_6pumpkinNotes
2330,1852,1581,520,0.51923,blueSunglasses,Person30,Person30_5obj_7blueSunglasses
2802,1446,1221,1363,0.56527,hairClip,Person30,Person30_5obj_8hairClip
1290,1692,1644,2205,0.30985,birdCall,Person30,Person30_4obj_1birdCall
1040,1401,1300,2718,0.26515,canadaPencil,Person30,Person30_4obj_2canadaPencil
1248,1262,832,1859,0.35318,cloudSign,Person30,Person30_4obj_3cloudSign
198,2496,718,694,0.3022,eyeball,Person30,Person30_4obj_4eyeball
687,347,208,1387,0.31208,pinkCandle,Person30,Person30_4obj_5pinkCandle
853,139,760,2926,0.4534,sign,Person30,Person30_4obj_6sign
552,2538,1332,514,0.26806,blueSunglasses,Person30,Person30_4obj_7blueSunglasses
333,14,1342,2136,0.29504,birdCall,Person30,Person30_1obj_1birdCall
1914,1567,812,1373,0.31159,eyeball,Person30,Person30_1obj_2eyeball
832,735,385,1165,0.32801,pinkCandle,Person30,Person30_1obj_3pinkCandle
323,1484,1311,2039,0.35425,silverStraw,Person30,Person30_1obj_4silverStraw
1633,278,520,1526,0.63079,pinkCandle,Person30,Person30_3obj_1pinkCandle
624,2386,1207,1789,0.27098,pumpkinNotes,Person30,Person30_3obj_2pumpkinNotes
1602,14,572,2691,0.65205,sign,Person30,Person30_3obj_3sign
1061,1387,271,486,0.42518,lavenderDie,Person30,Person30_3obj_4lavenderDie
2569,1678,364,971,0.29665,cloudSign,Person30,Person30_2obj_1cloudSign
1675,611,416,1470,0.69685,pinkCandle,Person30,Person30_2obj_2pinkCandle
1425,14,936,3453,0.71712,sign,Person30,Person30_2obj_3sign
1217,680,1332,2996,0.30354,silverStraw,Person30,Person30_2obj_4silverStraw
832,2261,271,458,0.57312,lavenderDie,Person30,Person30_2obj_5lavenderDie
832,490,431,452,0.26816,birdCall,Person30,Person30_18obj_1birdCall
308,4,397,349,0.37378,cloudSign,Person30,Person30_18obj_2cloudSign
231,45,355,253,0.37053,eyeball,Person30,Person30_18obj_3eyeball
986,554,120,343,0.38145,pinkCandle,Person30,Person30_18obj_4pinkCandle
589,346,367,618,0.37618,sign,Person30,Person30_18obj_5sign
504,222,216,159,0.38011,eyeball,Person39,Person39_5obj_1eyeball
410,323,111,275,0.27423,pinkCandle,Person39,Person39_5obj_2pinkCandle
273,109,400,368,0.31648,pumpkinNotes,Person39,Person39_5obj_3pumpkinNotes
300,290,330,321,0.31065,redWhistle,Person39,Person39_5obj_4redWhistle
259,313,283,69,0.26796,blueSunglasses,Person39,Person39_5obj_5blueSunglasses
38,511,195,216,0.27429,eyeball,Person39,Person39_4obj_1eyeball
260,212,290,521,0.25104,partyFavor,Person39,Person39_4obj_2partyFavor
315,222,74,353,0.28828,pinkCandle,Person39,Person39_4obj_3pinkCandle
212,4,278,911,0.38681,sign,Person39,Person39_4obj_4sign
232,266,454,535,0.30237,silverStraw,Person39,Person39_4obj_5silverStraw
399,531,227,158,0.26361,blueSunglasses,Person39,Person39_4obj_6blueSunglasses
454,89,185,210,0.2604,eyeball,Person39,Person39_6obj_1eyeball
246,162,283,265,0.40877,redWhistle,Person39,Person39_6obj_2redWhistle
3,491,295,521,0.31434,birdCall,Person39,Person39_7obj_1birdCall
202,326,195,686,0.30531,sign,Person39,Person39_7obj_2sign
347,76,384,636,0.33589,canadaPencil,Person39,Person39_3obj_1canadaPencil
478,424,263,184,0.32768,eyeball,Person39,Person39_3obj_2eyeball
266,260,696,494,0.33043,noisemaker,Person39,Person39_3obj_3noisemaker
478,217,125,268,0.50711,pinkCandle,Person39,Person39_3obj_4pinkCandle
212,84,377,326,0.27488,pumpkinNotes,Person39,Person39_3obj_5pumpkinNotes
431,6,219,676,0.56969,sign,Person39,Person39_3obj_6sign
330,53,424,273,0.49499,blueSunglasses,Person39,Person39_3obj_7blueSunglasses
538,61,289,270,0.60182,hairClip,Person39,Person39_3obj_8hairClip
558,462,98,99,0.47764,lavenderDie,Person39,Person39_3obj_9lavenderDie
-1,-1,924,797,0.44186,birdCall,Person39,Person39_2obj_1birdCall
-1,-1,502,443,0.43348,cloudSign,Person39,Person39_2obj_2cloudSign
-1,-1,466,336,0.25508,eyeball,Person39,Person39_2obj_3eyeball
-1,-1,838,658,0.43903,metalKey,Person39,Person39_2obj_4metalKey
-1,-1,208,453,0.38746,pinkCandle,Person39,Person39_2obj_5pinkCandle
-1,-1,888,676,0.6731,pumpkinNotes,Person39,Person39_2obj_6pumpkinNotes
-1,-1,437,877,0.31854,sign,Person39,Person39_2obj_7sign
-1,-1,874,946,0.43305,trophy,Person39,Person39_2obj_8trophy
-1,-1,824,434,0.32897,blueSunglasses,Person39,Person39_2obj_9blueSunglasses
